Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,157.24400329589844,5.604076385498047,73.46649932861328,269.9004211425781,48.8820686340332,315.5994873046875,157.24400329589844,6.599999904632568,73.46649932861328,275.95001220703125,52.56999969482422,332.3699951171875,159.41299438476562,6.699999809265137,73.8331527709961,277.7099914550781,53.5,334.7699890136719,156.6269989013672,6.539999961853027,72.94024658203125,275.3699951171875,52.349998474121094,331.6199951171875,158.76950073242188,6.690000057220459,73.51950073242188,276.6199951171875,53.310001373291016,333.9700012207031,69916000,38987300,19564000,27050000,479300,51304000
2020-09-30,157.43649291992188,5.655022144317627,73.4800033569336,271.7489929199219,49.226112365722656,317.9922790527344,157.43649291992188,6.659999847412109,73.4800033569336,277.8399963378906,52.939998626708984,334.8900146484375,160.6439971923828,6.75,74.48750305175781,281.0899963378906,53.970001220703125,338.2900085449219,156.69949340820312,6.590000152587891,72.99400329589844,275.8699951171875,52.20000076293945,332.8800048828125,157.0570068359375,6.610000133514404,73.33999633789062,276.1499938964844,52.66999816894531,333.0899963378906,97922000,55944600,34032000,49380800,1056400,104081100
2020-10-01,161.06300354003906,5.731441497802734,74.50450134277344,276.06231689453125,48.85416793823242,320.0338439941406,161.06300354003906,6.75,74.50450134277344,282.25,52.540000915527344,337.0400085449219,161.1999969482422,6.769999980926514,74.9520034790039,282.8800048828125,53.68000030517578,338.739990234375,158.60000610351562,6.630000114440918,73.96050262451172,279.8399963378906,51.93000030517578,335.010009765625,160.39999389648438,6.710000038146973,74.2135009765625,281.7900085449219,53.13999938964844,337.69000244140625,99438000,58340600,35590000,50020200,851700,88698700
2020-10-02,156.25,5.850315570831299,72.9209976196289,268.29644775390625,50.74176025390625,316.9952392578125,156.25,6.889999866485596,72.9209976196289,274.30999755859375,54.56999969482422,333.8399963378906,159.7899932861328,6.929999828338623,74.16000366210938,282.239990234375,54.810001373291016,337.010009765625,156.14999389648438,6.599999904632568,72.5459976196289,273.44000244140625,51.54999923706055,331.19000244140625,157.68150329589844,6.619999885559082,73.10150146484375,276.0199890136719,51.869998931884766,331.70001220703125,112262000,60798400,25682000,75497400,746800,89431100
2020-10-05,159.9600067138672,5.960699081420898,74.3010025024414,274.0181884765625,51.69950485229492,322.6165771484375,159.9600067138672,7.019999980926514,74.3010025024414,280.1600036621094,55.599998474121094,339.760009765625,160.12649536132812,7.050000190734863,74.4104995727539,280.489990234375,55.88999938964844,339.9599914550781,157.04249572753906,6.949999809265137,73.2135009765625,276.2300109863281,54.95000076293945,336.010009765625,157.29200744628906,6.949999809265137,73.31050109863281,276.3399963378906,55.31999969482422,336.05999755859375,75506000,42359400,22266000,28184600,659200,45713100
2020-10-06,154.9980010986328,5.926734447479248,72.6719970703125,269.12774658203125,51.206687927246094,318.0302429199219,154.9980010986328,6.980000019073486,72.6719970703125,275.1600036621094,55.06999969482422,334.92999267578125,159.10000610351562,7.25,74.33799743652344,281.19000244140625,56.560001373291016,342.1700134277344,154.5,6.960000038146973,72.42949676513672,274.25,54.959999084472656,334.3800048828125,158.25,7.059999942779541,73.77899932861328,279.45001220703125,55.66999816894531,339.9100036621094,101738000,78203800,24908000,49704200,750600,90128900
2020-10-07,159.7845001220703,6.139010906219482,73.0145034790039,273.7834167480469,53.066375732421875,323.56610107421875,159.7845001220703,7.230000019073486,73.0145034790039,279.9200134277344,57.06999969482422,340.760009765625,160.0,7.25,73.447998046875,280.739990234375,57.150001525878906,341.6300048828125,156.6195068359375,7.059999942779541,71.80000305175781,277.2799987792969,55.70000076293945,338.0899963378906,156.75,7.110000133514404,73.2145004272461,277.8900146484375,55.75,338.1199951171875,86188000,50664100,34924000,27539700,705300,56999600
2020-10-08,159.52749633789062,6.240902900695801,74.29650115966797,275.24078369140625,53.68937683105469,326.4336853027344,159.52749633789062,7.349999904632568,74.29650115966797,281.4100036621094,57.7400016784668,343.7799987792969,161.6645050048828,7.349999904632568,74.5,282.4700012207031,57.779998779296875,343.8500061035156,158.74949645996094,7.199999809265137,73.25450134277344,280.30999755859375,57.16999816894531,341.8599853515625,161.24949645996094,7.289999961853027,73.25450134277344,282.3999938964844,57.310001373291016,342.8500061035156,63482000,54513300,23756000,25443300,751300,45242500
2020-10-09,164.33250427246094,6.15599250793457,75.76100158691406,279.44647216796875,54.06132125854492,329.34881591796875,164.33250427246094,7.25,75.76100158691406,285.7099914550781,58.13999938964844,346.8500061035156,164.44949340820312,7.440000057220459,75.82599639892578,285.7900085449219,58.810001373291016,347.3500061035156,159.89149475097656,7.230000019073486,74.47250366210938,282.7099914550781,57.880001068115234,344.8900146484375,160.5,7.360000133514404,74.73500061035156,283.1099853515625,58.27000045776367,345.55999755859375,98158000,50977900,28706000,30201100,1001100,59528600
2020-10-12,172.14649963378906,6.51261568069458,78.4574966430664,288.07318115234375,54.64712142944336,334.64727783203125,172.14649963378906,7.670000076293945,78.4574966430664,294.5299987792969,58.77000045776367,352.42999267578125,174.81199645996094,7.869999885559082,79.69300079345703,297.4599914550781,58.97999954223633,354.0199890136719,166.9774932861328,7.329999923706055,76.62850189208984,289.4700012207031,58.45000076293945,349.05999755859375,167.4969940185547,7.360000133514404,77.1500015258789,290.54998779296875,58.72999954223633,349.5899963378906,167284000,97692900,49652000,79370700,680900,80388500
2020-10-13,172.18150329589844,6.5890350341796875,78.58399963378906,288.0633239746094,53.87534713745117,332.46331787109375,172.18150329589844,7.760000228881836,78.58399963378906,294.5199890136719,57.939998626708984,350.1300048828125,174.61900329589844,7.880000114440918,79.5,297.04998779296875,58.88999938964844,352.4700012207031,171.21099853515625,7.630000114440918,78.16000366210938,293.1099853515625,57.68000030517578,349.0899963378906,173.39950561523438,7.820000171661377,79.1865005493164,296.3900146484375,58.36000061035156,352.2799987792969,114894000,74562600,32020000,64240000,833900,73255500
2020-10-14,168.1855010986328,6.427705764770508,78.40399932861328,285.6572570800781,53.066375732421875,330.374267578125,168.1855010986328,7.570000171661377,78.40399932861328,292.05999755859375,57.06999969482422,347.92999267578125,173.24400329589844,7.75,79.38420104980469,296.3500061035156,58.77000045776367,351.92999267578125,167.0,7.550000190734863,77.52649688720703,290.260009765625,57.0099983215332,347.1400146484375,172.35000610351562,7.730000019073486,78.92949676513672,295.3500061035156,57.79999923706055,350.75,116254000,57752100,38586000,36949100,627300,57727900
2020-10-15,166.9324951171875,6.470160007476807,77.95649719238281,283.7402648925781,52.8060302734375,329.9659423828125,166.9324951171875,7.619999885559082,77.95649719238281,290.1000061035156,56.790000915527344,347.5,167.79400634765625,7.619999885559082,78.7552490234375,290.7099914550781,56.86000061035156,348.0199890136719,164.0,7.369999885559082,77.25150299072266,286.5400085449219,56.040000915527344,343.1300048828125,164.60049438476562,7.420000076293945,77.35749816894531,287.20001220703125,56.369998931884766,343.7099914550781,104468000,49336200,30800000,42514200,650800,60357700
2020-10-16,163.635498046875,6.51261568069458,78.65049743652344,282.18511962890625,52.68514633178711,329.7665710449219,163.635498046875,7.670000076293945,78.65049743652344,288.510009765625,56.65999984741211,347.2900085449219,169.98300170898438,7.75,79.05650329589844,293.2699890136719,57.18000030517578,350.75,158.0,7.610000133514404,78.1500015258789,288.1499938964844,56.36000061035156,347.1000061035156,168.1614990234375,7.710000038146973,78.2925033569336,291.79998779296875,56.900001525878906,348.9599914550781,129488000,47509400,28694000,40570700,509200,89501900
2020-10-19,160.36050415039062,6.444688320159912,76.73049926757812,277.5783996582031,51.54143524169922,324.7530212402344,160.36050415039062,7.590000152587891,76.73049926757812,283.79998779296875,55.43000030517578,342.010009765625,166.4499969482422,7.71999979019165,79.40750122070312,291.4800109863281,57.08000183105469,349.3299865722656,159.63699340820312,7.570000171661377,76.4000015258789,282.7900085449219,55.16999816894531,341.0400085449219,164.98049926757812,7.679999828338623,79.02300262451172,290.489990234375,56.939998626708984,348.6499938964844,104472000,38960700,32142000,36756800,813500,68425600
2020-10-20,160.85049438476562,6.572052478790283,77.79650115966797,278.175048828125,52.350399017333984,326.05389404296875,160.85049438476562,7.739999771118164,77.79650115966797,284.4100036621094,56.29999923706055,343.3800048828125,163.3000030517578,7.849999904632568,78.875,287.6199951171875,57.310001373291016,346.8800048828125,159.60049438476562,7.579999923706055,76.28350067138672,282.95001220703125,56.0099983215332,342.6400146484375,161.11399841308594,7.619999885559082,76.35250091552734,284.55999755859375,56.0099983215332,343.4599914550781,90194000,63447000,44834000,32195400,1093200,60051900
2020-10-21,159.2469940185547,6.665454387664795,79.66549682617188,277.9598388671875,51.439151763916016,325.4366455078125,159.2469940185547,7.849999904632568,79.66549682617188,284.19000244140625,55.31999969482422,342.7300109863281,161.69400024414062,7.880000114440918,80.9365005493164,287.32000732421875,57.130001068115234,345.6700134277344,158.0,7.730000019073486,78.58149719238281,283.69000244140625,55.220001220703125,342.3999938964844,160.625,7.769999980926514,78.66649627685547,284.6700134277344,56.189998626708984,343.3299865722656,91854000,51981100,51366000,29306100,837600,63575000
2020-10-22,158.82000732421875,6.971131324768066,80.7665023803711,277.95001220703125,52.368995666503906,327.2217712402344,158.82000732421875,8.210000038146973,80.7665023803711,284.17999267578125,56.31999969482422,344.6099853515625,159.9375,8.220000267028809,81.09950256347656,285.9800109863281,56.5099983215332,345.239990234375,156.0970001220703,7.889999866485596,79.25,280.82000732421875,55.45000076293945,340.6499938964844,159.49349975585938,7.929999828338623,79.65249633789062,285.04998779296875,55.630001068115234,342.9599914550781,84240000,74008500,28672000,32196200,1861900,55399300
2020-10-23,160.22000122070312,6.928676128387451,82.05000305175781,278.49774169921875,48.04520034790039,328.332763671875,160.22000122070312,8.15999984741211,82.05000305175781,284.739990234375,51.66999816894531,345.7799987792969,160.26649475097656,8.350000381469727,82.11799621582031,284.9100036621094,55.900001525878906,345.989990234375,157.0,8.09000015258789,81.02549743652344,281.7799987792969,51.54999923706055,343.1300048828125,159.5500030517578,8.300000190734863,81.30349731445312,284.7699890136719,55.900001525878906,345.92999267578125,69334000,62249000,27516000,24658500,2673500,49143900
2020-10-26,160.3520050048828,6.81829309463501,79.52249908447266,274.3214416503906,47.36640930175781,322.2652587890625,160.3520050048828,8.029999732971191,79.52249908447266,280.4700012207031,50.939998626708984,339.3900146484375,164.1490020751953,8.069999694824219,81.91200256347656,285.29998779296875,51.29999923706055,342.9800109863281,157.6649932861328,7.940000057220459,78.82499694824219,276.760009765625,49.83000183105469,335.6199951171875,159.93699645996094,8.039999961853027,81.25050354003906,282.3800048828125,51.029998779296875,342.1300048828125,118024000,62131000,37066000,38421100,1570700,91473000
2020-10-27,164.31649780273438,6.724891662597656,80.21299743652344,276.46337890625,46.81781005859375,321.154296875,164.31649780273438,7.920000076293945,80.21299743652344,282.6600036621094,50.349998474121094,338.2200012207031,164.58299255371094,8.09000015258789,80.34224700927734,283.510009765625,51.040000915527344,340.1199951171875,160.56500244140625,7.900000095367432,79.13899993896484,280.20001220703125,49.90999984741211,337.989990234375,161.2469940185547,8.010000228881836,79.78350067138672,281.5,50.54999923706055,339.760009765625,85820000,64154500,24580000,30559100,1092900,65994100
2020-10-28,158.13900756835938,6.538088321685791,75.83100128173828,265.6849365234375,45.3951416015625,310.17755126953125,158.13900756835938,7.699999809265137,75.83100128173828,271.6400146484375,48.81999969482422,326.6600036621094,163.2010040283203,7.880000114440918,78.06749725341797,278.6400146484375,49.68000030517578,338.25,158.12350463867188,7.630000114440918,75.73100280761719,271.3800048828125,48.47999954223633,326.1300048828125,162.46499633789062,7.679999828338623,77.98699951171875,278.010009765625,49.150001525878906,332.1000061035156,111766000,82938300,36680000,53413500,1283700,127094300
2020-10-29,160.55050659179688,6.707910060882568,78.36199951171875,270.33087158203125,45.98094940185547,313.3300476074219,160.55050659179688,7.900000095367432,78.36199951171875,276.3900146484375,49.45000076293945,329.9800109863281,162.8625030517578,8.239999771118164,79.68550109863281,279.489990234375,50.02000045776367,333.3999938964844,158.1999969482422,7.849999904632568,76.11199951171875,272.5199890136719,48.290000915527344,325.0899963378906,160.06350708007812,8.170000076293945,76.11799621582031,273.0,48.459999084472656,326.9100036621094,131930000,118999900,40062000,43246300,1112000,90597700
2020-10-30,151.8074951171875,6.563561916351318,81.05049896240234,263.4744873046875,47.13395690917969,310.0635986328125,151.8074951171875,7.730000019073486,81.05049896240234,269.3800048828125,50.689998626708984,326.5400085449219,158.35000610351562,7.909999847412109,84.3499984741211,275.239990234375,50.7599983215332,329.69000244140625,150.9499969482422,7.610000133514404,80.2229995727539,267.07000732421875,49.04999923706055,322.6000061035156,157.8874969482422,7.849999904632568,83.60549926757812,274.3399963378906,49.900001525878906,328.2799987792969,167728000,79345600,86582000,65838300,1080700,120287300
2020-11-02,150.2239990234375,6.546579837799072,81.30149841308594,264.0613708496094,47.989418029785156,313.53900146484375,150.2239990234375,7.710000038146973,81.30149841308594,269.9800109863281,51.61000061035156,330.20001220703125,153.98550415039062,7.860000133514404,83.03849792480469,273.5199890136719,52.119998931884766,332.3599853515625,147.50599670410156,7.679999828338623,80.80149841308594,266.9700012207031,50.939998626708984,327.239990234375,153.08700561523438,7.829999923706055,81.40799713134766,271.8500061035156,51.380001068115234,330.20001220703125,145148000,59962900,50708000,39987400,855100,86068300
2020-11-03,152.42050170898438,6.690927505493164,82.510498046875,268.62896728515625,48.90066909790039,319.0747375488281,152.42050170898438,7.880000114440918,82.510498046875,274.6499938964844,52.59000015258789,336.0299987792969,153.7449951171875,7.929999828338623,83.08499908447266,276.82000732421875,53.22999954223633,338.25,149.0489959716797,7.730000019073486,80.83100128173828,270.8399963378906,51.83000183105469,330.2900085449219,150.92649841308594,7.760000228881836,81.58899688720703,271.9599914550781,52.279998779296875,333.69000244140625,97958000,65108800,33234000,43604100,770700,93294200
2020-11-04,162.05799865722656,6.487143039703369,87.45649719238281,280.6202087402344,47.570987701416016,326.205810546875,162.05799865722656,7.639999866485596,87.45649719238281,286.9100036621094,51.15999984741211,343.5400085449219,162.24249267578125,7.869999885559082,88.56825256347656,288.7699890136719,52.709999084472656,347.94000244140625,156.9864959716797,7.630000114440918,85.30149841308594,281.8699951171875,50.86000061035156,339.5899963378906,157.99949645996094,7.860000133514404,85.51399993896484,283.5899963378906,52.709999084472656,340.8599853515625,136780000,67326800,71418000,75728200,972000,126959700
2020-11-05,166.10000610351562,6.784328937530518,88.16850280761719,287.9362487792969,48.5566291809082,332.5677490234375,166.10000610351562,7.989999771118164,88.16850280761719,294.3900146484375,52.220001220703125,350.239990234375,168.33999633789062,7.989999771118164,89.68199920654297,295.3900146484375,52.779998779296875,352.19000244140625,164.44400024414062,7.710000038146973,87.52549743652344,292.0,51.68000030517578,348.8599853515625,165.99850463867188,7.760000228881836,89.05000305175781,293.5299987792969,51.900001525878906,349.239990234375,115786000,61442600,41316000,52054200,900200,82039700
2020-11-06,165.56849670410156,6.614507675170898,88.0875015258789,288.1514587402344,48.110294342041016,332.49176025390625,165.56849670410156,7.789999961853027,88.0875015258789,294.6099853515625,51.7400016784668,350.1600036621094,166.10000610351562,8.020000457763672,88.62149810791016,295.3599853515625,52.540000915527344,351.510009765625,161.60000610351562,7.75,87.01750183105469,289.8299865722656,51.5099983215332,347.6499938964844,165.23199462890625,8.010000228881836,87.69750213623047,293.7099914550781,52.279998779296875,349.92999267578125,92946000,50912100,33218000,40959800,663700,74973000
2020-11-09,157.18699645996094,6.962640285491943,88.1500015258789,282.2633361816406,57.75281524658203,336.6697998046875,157.18699645996094,8.199999809265137,88.1500015258789,288.5899963378906,62.11000061035156,354.55999755859375,164.4499969482422,8.380000114440918,90.90299987792969,299.1400146484375,63.150001525878906,364.3800048828125,155.60549926757812,8.079999923706055,88.0009994506836,288.1199951171875,55.310001373291016,354.05999755859375,161.55149841308594,8.109999656677246,89.54499816894531,297.6499938964844,55.310001373291016,363.9700012207031,143808000,110511300,45366000,86537100,3279800,172304200
2020-11-10,151.75100708007812,7.115478515625,87.01950073242188,277.2066955566406,59.538116455078125,336.1759948730469,151.75100708007812,8.380000114440918,87.01950073242188,283.4200134277344,64.02999877929688,354.0400085449219,155.6999969482422,8.59000015258789,88.1500015258789,286.6600036621094,65.43000030517578,355.17999267578125,150.9739990234375,8.180000305175781,85.86499786376953,280.6199951171875,62.34000015258789,350.510009765625,154.75100708007812,8.229999542236328,86.55449676513672,285.1700134277344,62.630001068115234,353.489990234375,131820000,87468400,52722000,69024900,1803100,85552000
2020-11-11,156.8695068359375,7.073022842407227,87.635498046875,283.40771484375,58.5524787902832,338.67327880859375,156.8695068359375,8.329999923706055,87.635498046875,289.760009765625,62.970001220703125,356.6700134277344,156.95750427246094,8.600000381469727,88.21099853515625,290.25,64.86000061035156,357.55999755859375,152.5,8.289999961853027,87.36824798583984,283.3800048828125,62.58000183105469,355.05999755859375,153.08900451660156,8.600000381469727,87.5,286.0299987792969,64.0199966430664,356.3999938964844,87338000,75644400,25280000,36102900,1249100,58649000
2020-11-12,155.51400756835938,6.971131324768066,87.49199676513672,282.07757568359375,57.17631149291992,335.3879089355469,155.51400756835938,8.210000038146973,87.49199676513672,288.3999938964844,61.4900016784668,353.2099914550781,158.79400634765625,8.289999961853027,88.41349792480469,292.07000732421875,62.0,356.7200012207031,154.30250549316406,8.100000381469727,87.27999877929688,287.25,60.70000076293945,351.260009765625,157.99749755859375,8.260000228881836,87.38150024414062,290.760009765625,61.91999816894531,355.5799865722656,87240000,81064900,24950000,34414600,1274400,67546200
2020-11-13,156.4405059814453,7.251334190368652,88.85099792480469,284.5520935058594,58.757041931152344,340.0312194824219,156.4405059814453,8.539999961853027,88.85099792480469,290.92999267578125,63.189998626708984,358.1000061035156,157.08599853515625,8.569999694824219,89.052001953125,291.57000732421875,63.25,358.8999938964844,154.26950073242188,8.229999542236328,87.22750091552734,287.8699951171875,61.959999084472656,354.7099914550781,156.10000610351562,8.229999542236328,87.88150024414062,290.1700134277344,61.959999084472656,355.2699890136719,75124000,79475100,29998000,24806900,762600,62892200
2020-11-16,156.55299377441406,7.472101211547852,89.06900024414062,286.7723388671875,61.53729248046875,344.2756042480469,156.55299377441406,8.800000190734863,89.06900024414062,293.20001220703125,66.18000030517578,362.57000732421875,157.13499450683594,8.850000381469727,89.95349884033203,293.510009765625,66.31999969482422,362.7799987792969,153.63450622558594,8.609999656677246,88.3844985961914,289.989990234375,64.12000274658203,359.5899963378906,154.66000366210938,8.739999771118164,88.58499908447266,290.6199951171875,64.91000366210938,360.9800109863281,76174000,84853900,24936000,30168400,1227500,74541100
2020-11-17,156.7830047607422,7.4296464920043945,88.50749969482422,285.8626708984375,60.93288040161133,342.42401123046875,156.7830047607422,8.75,88.50749969482422,292.2699890136719,65.52999877929688,360.6199951171875,159.46249389648438,8.850000381469727,89.25,293.739990234375,66.06999969482422,361.9200134277344,156.76300048828125,8.630000114440918,88.3499984741211,291.6099853515625,64.80999755859375,358.3399963378906,159.177001953125,8.65999984741211,88.84700012207031,293.3999938964844,65.41000366210938,359.9700012207031,68894000,46754500,22942000,21843500,1158700,66111000
2020-11-18,155.2729949951172,7.4890828132629395,87.33899688720703,283.7500305175781,60.78412628173828,338.3029479980469,155.2729949951172,8.819999694824219,87.33899688720703,290.1099853515625,65.37000274658203,356.2799987792969,157.0,9.050000190734863,88.67350006103516,293.3699951171875,66.77999877929688,361.5,155.2550048828125,8.779999732971191,87.30699920654297,290.0199890136719,65.29000091552734,356.239990234375,156.6999969482422,8.819999694824219,88.2614974975586,291.70001220703125,65.56999969482422,360.9100036621094,58336000,77759300,23470000,28069600,862600,70591300
2020-11-19,155.8509979248047,7.4890828132629395,88.19599914550781,285.9703063964844,57.948081970214844,339.7272644042969,155.8509979248047,8.819999694824219,88.19599914550781,292.3800048828125,62.31999969482422,357.7799987792969,156.25,8.880000114440918,88.47949981689453,292.70001220703125,64.5,358.17999267578125,154.04600524902344,8.739999771118164,86.85025024414062,288.8500061035156,60.540000915527344,354.1499938964844,155.2655029296875,8.880000114440918,86.91899871826172,289.5400085449219,62.20000076293945,355.6000061035156,60206000,56672700,24998000,22718400,2158900,59940900
2020-11-20,154.97000122070312,7.421154975891113,87.1094970703125,284.01409912109375,56.711387634277344,337.4009094238281,154.97000122070312,8.739999771118164,87.1094970703125,290.3800048828125,60.9900016784668,355.3299865722656,156.64450073242188,8.819999694824219,88.69999694824219,293.07000732421875,62.029998779296875,357.7200012207031,154.90249633789062,8.680000305175781,87.09300231933594,290.2900085449219,60.56999969482422,355.25,155.8509979248047,8.8100004196167,88.260498046875,292.29998779296875,61.9900016784668,357.5,67488000,57024300,46270000,25907300,1093000,70417300
2020-11-23,154.91949462890625,7.52304744720459,86.74299621582031,284.0239562988281,60.8213005065918,339.4234619140625,154.91949462890625,8.859999656677246,86.74299621582031,290.3900146484375,65.41000366210938,357.4599914550781,156.9875030517578,8.979999542236328,87.69499969482422,292.75,66.0199966430664,358.82000732421875,153.2729949951172,8.779999732971191,85.88600158691406,288.07000732421875,63.290000915527344,354.8699951171875,155.8350067138672,8.819999694824219,87.4800033569336,291.4100036621094,63.68000030517578,357.2799987792969,94178000,71537100,43232000,26875600,1663800,63230600
2020-11-24,155.9029998779297,8.024017333984375,88.44400024414062,288.014404296875,62.17662811279297,344.8927917480469,155.9029998779297,9.449999809265137,88.44400024414062,294.4700012207031,66.5199966430664,363.2200012207031,156.71249389648438,9.5,88.58000183105469,294.9800109863281,67.2300033569336,363.80999755859375,154.31300354003906,9.140000343322754,86.3844985961914,289.6300048828125,65.05000305175781,359.2900085449219,155.02499389648438,9.149999618530273,86.5250015258789,291.489990234375,65.4000015258789,360.2099914550781,72042000,99520500,31560000,24516800,1045400,62415900
2020-11-25,159.2534942626953,7.709850788116455,88.57150268554688,289.7847900390625,61.53168487548828,344.3611145019531,159.2534942626953,9.079999923706055,88.57150268554688,296.2799987792969,65.83000183105469,362.6600036621094,159.89999389648438,9.25,88.927001953125,296.94000244140625,66.5199966430664,363.1600036621094,157.01300048828125,9.0,87.8270034790039,294.5899963378906,64.52999877929688,361.4800109863281,157.093505859375,9.199999809265137,88.64450073242188,295.57000732421875,66.30000305175781,363.1300048828125,75808000,95217800,20916000,23326800,988900,45330900
2020-11-27,159.76699829101562,7.718341827392578,89.65950012207031,292.45489501953125,61.232582092285156,345.3200988769531,159.76699829101562,9.09000015258789,89.65950012207031,299.010009765625,65.51000213623047,363.6700134277344,160.8094940185547,9.140000343322754,90.19999694824219,300.1700134277344,66.20999908447266,364.17999267578125,159.50250244140625,9.029999732971191,88.62200164794922,297.8999938964844,65.27999877929688,362.5799865722656,160.56300354003906,9.119999885559082,88.65450286865234,298.30999755859375,65.83999633789062,363.8399963378906,47858000,27853900,17698000,17163100,478400,28514100
2020-11-30,158.40199279785156,7.709850788116455,88.03700256347656,293.0515441894531,59.98942565917969,343.7912902832031,158.40199279785156,9.079999923706055,88.03700256347656,299.6199951171875,64.18000030517578,362.05999755859375,161.41949462890625,9.229999542236328,89.40325164794922,299.9700012207031,65.51000213623047,363.1199951171875,156.27749633789062,8.979999542236328,87.75,294.7799987792969,63.83000183105469,359.1700134277344,160.4239959716797,9.229999542236328,89.05919647216797,299.3399963378906,65.25,362.8299865722656,81278000,77970100,36476000,27836200,1871800,83872700
2020-12-01,161.00399780273438,7.845706939697266,89.90499877929688,296.807373046875,60.55024337768555,347.551513671875,161.00399780273438,9.239999771118164,89.90499877929688,303.4599914550781,64.77999877929688,366.0199890136719,162.44749450683594,9.399999618530273,91.24150085449219,305.1400146484375,65.7699966430664,367.67999267578125,157.85899353027344,9.15999984741211,88.46849822998047,300.8299865722656,64.25,364.92999267578125,159.4250030517578,9.15999984741211,88.71849822998047,301.9700012207031,65.3499984741211,365.57000732421875,90740000,68863000,34738000,27521300,1095500,74231400
2020-12-02,160.17649841308594,7.811740875244141,91.39749908447266,297.1888427734375,60.55958557128906,348.28265380859375,160.17649841308594,9.199999809265137,91.39749908447266,303.8500061035156,64.79000091552734,366.7900085449219,161.60000610351562,9.239999771118164,91.78250122070312,304.20001220703125,65.5999984741211,366.9599914550781,158.66299438476562,9.079999923706055,89.47364807128906,300.3500061035156,64.05000305175781,364.20001220703125,161.08250427246094,9.15999984741211,89.90499877929688,302.25,64.27999877929688,364.82000732421875,62586000,48345000,24440000,23620000,1273900,45927000
2020-12-03,159.3365020751953,7.8202338218688965,91.3385009765625,297.6094665527344,60.46612548828125,348.1876525878906,159.3365020751953,9.210000038146973,91.3385009765625,304.2799987792969,64.69000244140625,366.69000244140625,161.4320068359375,9.319999694824219,92.36000061035156,305.8800048828125,65.87999725341797,368.19000244140625,159.0655059814453,9.149999618530273,91.13249969482422,303.5299987792969,64.55000305175781,365.5,160.2729949951172,9.260000228881836,91.20050048828125,304.1700134277344,65.08000183105469,366.67999267578125,57840000,50302100,24546000,22828700,950400,62882000
2020-12-04,158.12899780273438,7.930615425109863,91.39949798583984,298.82220458984375,61.662559509277344,351.18829345703125,158.12899780273438,9.34000015258789,91.39949798583984,305.5199890136719,65.97000122070312,369.8500061035156,159.91050720214844,9.4399995803833,91.65799713134766,305.6700134277344,66.16000366210938,369.8500061035156,157.93800354003906,9.239999771118164,90.84950256347656,303.6300048828125,64.33000183105469,367.2200012207031,159.91050720214844,9.260000228881836,91.22599792480469,304.3299865722656,64.66000366210938,367.32000732421875,58272000,48775500,27564000,19332100,1057000,50749900
2020-12-07,157.89999389648438,7.828723907470703,90.9739990234375,300.5143127441406,60.316566467285156,350.4666442871094,157.89999389648438,9.220000267028809,90.9739990234375,307.25,64.52999877929688,369.0899963378906,159.03799438476562,9.329999923706055,91.61849975585938,307.6300048828125,65.91999816894531,369.6199951171875,157.08450317382812,9.149999618530273,90.28900146484375,305.5199890136719,63.939998626708984,367.7200012207031,157.82400512695312,9.3100004196167,90.94999694824219,305.7099914550781,65.79000091552734,369.0199890136719,55026000,58305200,26418000,20851000,2753800,48944300
2020-12-08,158.864501953125,7.8541975021362305,90.92749786376953,301.531494140625,60.7371940612793,351.4921569824219,158.864501953125,9.25,90.92749786376953,308.2900085449219,64.9800033569336,370.1700134277344,159.2064971923828,9.329999923706055,91.09500122070312,308.6000061035156,65.20999908447266,370.7799987792969,156.00100708007812,9.170000076293945,89.81024932861328,304.95001220703125,63.790000915527344,367.6700134277344,157.94500732421875,9.1899995803833,90.50499725341797,306.760009765625,63.880001068115234,367.7200012207031,65726000,56296700,21926000,18341500,1994200,42458900
2020-12-09,155.2100067138672,8.024017333984375,89.20649719238281,294.7044982910156,60.39133834838867,348.339599609375,155.2100067138672,9.449999809265137,89.20649719238281,301.30999755859375,64.61000061035156,366.8500061035156,158.72149658203125,9.489999771118164,91.7135009765625,308.3599853515625,65.41000366210938,371.04998779296875,154.39999389648438,9.289999961853027,88.3905029296875,300.2099914550781,64.05000305175781,365.95001220703125,158.39450073242188,9.3100004196167,90.60050201416016,308.07000732421875,65.01000213623047,370.8800048828125,82016000,60780300,30152000,48839300,923400,74098300
