Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY,AMZN,F,GOOG,QQQ,RHI,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,165.25,9.414955139160156,103.80252838134766,325.2889099121094,65.2605209350586,368.5670166015625,166.89999389648438,9.501765013967116,104.87965944715046,326.5568527015058,65.45036231454455,369.1714708989511,164.89199829101562,9.067714134684932,103.55492104454478,324.41107131065206,64.21186543269484,367.5470360021783,165.62449645996094,9.107173442369438,103.55492104454478,324.42083433320994,64.99835705946765,367.9625623041739,44070000,102250800,17798000,17597500,616600,35551100
2021-02-10,164.32899475097656,9.280794143676758,104.39390563964844,324.54766845703125,66.00181579589844,368.406494140625,165.8975067138672,9.485981945938441,105.04108590982601,327.1908582640458,66.32726016345919,370.48427001264815,162.6999969482422,9.099281625484126,102.78519149134198,321.377781387203,64.70908036282475,365.9698559106804,165.6999969482422,9.470197921476599,104.33562049268312,326.7324426356426,65.82100953777939,370.3331564199582,63032000,76282500,22710000,28068700,1026400,59154400
2021-02-11,163.10650634765625,9.03614616394043,104.4193115234375,326.33245849609375,66.04698944091797,369.0014343261719,164.60000610351562,9.265009228262986,104.72521159543216,326.7421184278731,66.8334808744961,369.92699412120993,162.4029998779297,8.925661013826971,103.49413086134795,323.9331067965514,65.27858207545032,366.5364645036441,164.60000610351562,9.201874641734255,104.59966325454417,326.0886210942819,66.03795430391388,369.5019854101698,46028000,55762900,18914000,22046100,823600,42913300
2021-02-12,163.885498046875,9.03614616394043,104.8288345336914,328.15643310546875,66.6978988647461,370.82421875,164.0124969482422,9.17030734846989,105.06349551760604,328.3222258932884,66.987181971757,371.0697530764861,161.66549682617188,8.9730115774117,103.7835942420509,324.43058994163783,66.03797500987122,368.11365697815063,162.5,9.012470882148065,104.13831486439251,325.4839545678766,66.13741672450496,368.1892281724277,46706000,44401200,17114000,20346800,790900,50593300
2021-02-16,163.44749450683594,9.107172012329102,105.71515655517578,327.2688293457031,67.58381652832031,370.5031433105469,165.4149932861328,9.233441174993336,107.24864803849417,329.85349996080083,67.64709697771647,372.2692671884747,162.67950439453125,8.980902849664867,104.84129751290209,326.098397861545,66.11931726037132,369.7759361763204,162.70249938964844,9.075604721663042,104.84129751290209,328.95616518757174,66.85156344581996,372.0709143884372,51494000,48392100,22676000,27080800,1229300,50972400
2021-02-17,165.4320068359375,9.059821128845215,106.03450775146484,325.69854736328125,69.15680694580078,370.58819580078125,166.04550170898438,9.162415016521859,106.30105187167726,327.38591321099847,69.71729596869281,370.8431837916259,162.97500610351562,8.97301126356049,104.57027117071891,322.03125240306497,66.91485775128582,367.69818779467977,163.17999267578125,9.162415016521859,104.62407869119302,324.2745450079629,67.2764633500209,368.72765100898835,65950000,49554000,21418000,31360300,1160500,52290600
2021-02-18,166.4114990234375,9.020363807678223,105.48100280761719,324.2745361328125,69.50936889648438,369.01092529296875,166.89999389648438,9.059822363789394,106.25497056523419,325.6400198447395,69.98849337245352,369.76646438690864,163.69700622558594,8.917769906017007,104.80891812521463,320.26583313834493,68.1895143541939,366.1964888474002,164.12100219726562,8.973012486671617,105.14172198036597,322.0897621937292,68.62344244202713,367.9437054268512,60548000,37777100,22432000,32236200,865000,59712800
2021-02-19,162.4949951171875,9.138739585876465,104.68087005615234,322.86029052734375,70.90151977539062,368.3592834472656,166.6750030517578,9.146631596943163,106.14510658412497,325.7570807176883,71.31736363689126,370.5787193037305,162.28750610351562,9.044037710946878,104.4950372233488,321.83618511033205,69.77150703314422,367.9059426695715,166.4114990234375,9.09138902472347,105.58412633331409,325.6302804771352,69.77150703314422,370.28594572500225,86104000,48615600,29148000,39157700,916100,83241000
2021-02-22,159.03700256347656,9.233443260192871,102.8743667602539,314.4917907714844,73.27005767822266,365.5259094238281,161.61599731445312,9.422847046962508,104.1966116690531,319.71965139348686,73.72206295224734,367.97200086324574,158.61300659179688,9.075606771218174,102.7378562168961,314.2869756485028,70.3320233970622,365.2520142801504,160.406494140625,9.091390796427516,102.97998245212169,318.4517085641349,70.69362209863945,365.5542414164868,70314000,62183000,27350000,47256900,1031100,67414200
2021-02-23,159.72500610351562,9.170307159423828,103.17229461669922,313.5554504394531,74.84303283691406,365.9698486328125,160.2364959716797,9.193982440728126,103.72780139192155,315.2330532112687,75.48487948754503,367.3392957242266,154.67999267578125,8.783607636751265,99.7426163272961,303.3337742756798,72.14004327506184,359.0754604325179,156.35150146484375,9.14663187811953,100.8880064824724,309.18587281476044,72.93557006097353,363.28764726534007,93544000,72904500,33348000,97241900,1383600,107284100
2021-02-24,157.97650146484375,9.683277130126953,104.38343811035156,316.14013671875,74.60690307617188,370.0025329589844,158.56149291992188,9.78587027221526,104.66293616281548,316.4522557996913,75.30619782786017,370.43699527073045,156.2689971923828,9.186091680041406,101.5416515826383,308.17151572369033,73.60790760425047,363.86368482952884,158.33749389648438,9.209766962629194,101.72598680474962,310.8829869880758,74.68863585685966,364.86478698795975,60226000,95152800,24966000,58206300,1505500,72433900
2021-02-25,152.85800170898438,9.280794143676758,101.20436096191406,305.1186218261719,72.1003189086914,361.08709716796875,158.91299438476562,9.785870884476335,104.3689925502295,316.0425499524043,75.14271669411391,370.10650059110185,152.38800048828125,9.249226847376784,100.7026617374143,303.5678194346186,71.86419046577316,359.6232292725242,156.83700561523438,9.643818427438308,103.0023971597996,313.4676423213396,75.01557220843212,368.7181750810474,90676000,75249400,36568000,110182600,1718500,146670500
2021-02-26,154.64649963378906,9.233443260192871,101.47837829589844,306.39642333984375,70.64722442626953,359.2265319824219,156.1219940185547,9.454414344757447,103.17976166380777,311.2438836331321,72.48174241705848,364.15650097935514,151.8350067138672,9.107174069013114,100.44210084992288,303.2167732294995,70.19313506006047,357.21490264731347,154.75999450683594,9.383388489186643,102.15893164306217,308.06426328810375,72.08214848641512,362.9948603357244,85518000,69614500,41670000,104739800,1997700,152701600
2021-03-01,157.3070068359375,9.454412460327148,103.702880859375,315.6134338378906,71.782470703125,367.93426513671875,157.47799682617188,9.533331065396508,103.95247992404877,315.9548122162242,72.08217144319681,369.1998378389215,154.89950561523438,9.296576002812028,101.93871956599969,310.10271349729476,70.72897971215353,359.42489553923235,156.39450073242188,9.36760259684973,102.45785034687391,311.39991561658627,70.95602446756745,364.16596549251943,54582000,43172800,28090000,49164500,1171400,105348800
2021-03-02,154.72650146484375,9.904248237609863,103.42040252685547,310.55133056640625,70.48377990722656,365.0632019042969,158.17599487304688,10.101544016237057,104.84179377421107,316.335146995472,72.51809913388472,368.3970680723539,154.3560028076172,9.422846056080363,103.19222610505683,310.2977598913174,70.41112391691748,364.553197133492,157.17349243164062,9.501764668580709,103.43784169765694,316.25713211820846,71.78247628636089,368.16095848871817,51916000,104789000,22692000,48370000,1228500,79595300
2021-03-03,150.25,9.604357719421387,100.97269439697266,301.53912353515625,69.8480453491211,360.2276611328125,155.38900756835938,9.951597928123457,104.05203063096302,310.39528591153004,71.3556187810744,365.33704685993314,149.75,9.580682438802146,100.14018309552593,301.48060493307867,69.8480453491211,360.12375793467703,154.0590057373047,9.951597928123457,102.99043827320418,309.44919549086063,70.78346854532764,364.35485180138636,79774000,80169700,29684000,86301100,1258600,119940200
2021-03-04,148.8784942626953,9.414955139160156,102.08769226074219,296.6037902832031,68.83997344970703,355.7698669433594,152.906494140625,9.833221994319059,104.08800473581407,304.3480677304628,70.27489105543204,362.66425399308764,147.27149963378906,9.178200045676812,100.65184942162192,292.7121255196875,67.85005470106596,351.2176680879453,150.60000610351562,9.659601492081448,100.80630087873591,301.16841882076994,69.91162498543956,360.03871705716216,109632000,88339600,42360000,139131600,1338000,183433000
2021-03-05,150.0229949951172,9.683277130126953,105.04954528808594,301.07098388671875,69.85710144042969,362.3148498535156,150.4499969482422,9.69906040097759,105.52633249591142,301.9780521015317,70.1568020636263,363.382069685747,144.0500030517578,9.209766962629194,101.95441192675924,290.1178241453085,68.44034493637788,351.9354827263914,150.25,9.517548646765103,103.28488222859232,299.23732141033435,69.71179645663499,359.32096792435306,107772000,79345700,43904000,121523700,1287800,152039600
2021-03-08,147.59750366210938,9.983166694641113,100.84615325927734,292.54644775390625,70.12049102783203,360.510986328125,153.22950744628906,10.164679213199818,106.05941610566539,302.41698385686715,71.04683737265191,366.1398304838052,147.5655059814453,9.706953039615206,100.71860556962618,292.127054445791,69.36670088876106,360.2276663690353,150.75,9.77797964458932,104.68037608028752,300.524802693142,70.60182472928422,363.28763721508136,83700000,86129700,32948000,88409800,1142200,123149200
2021-03-09,153.1425018310547,9.920029640197754,102.26754760742188,304.084716796875,69.74815368652344,365.65826416015625,154.54800415039062,10.069974825183005,103.5300097825868,305.9964233352637,71.02868254172292,368.2460164089609,150.25750732421875,9.770085207836027,102.0249196310353,299.35429531792727,69.61192544349636,363.9015935750587,150.89950561523438,10.069974825183005,103.12944859998922,299.8907256613216,70.50193703074156,364.4115984316323,80600000,61568700,33946000,80391100,1243000,113633600
2021-03-10,152.8820037841797,10.188353538513184,102.38363647460938,303.216796875,69.48477935791016,367.93426513671875,155.822998046875,10.243596113794867,103.37855870779623,308.66899951748616,70.12050190583551,369.65314978290337,151.50250244140625,9.959490473258676,101.3045136022265,302.52430674557354,68.99436185142942,366.602632479302,154.92250061035156,10.038409083052771,103.21713613893671,308.3666434145541,69.68457985264558,368.03816833852795,60250000,62111200,25372000,76798100,1037700,109899400
2021-03-11,155.67950439453125,10.109436988830566,105.35993957519531,310.2002258300781,70.23856353759766,371.6648254394531,156.58900451660156,10.3067327862091,105.90448416205535,311.97533965619186,70.9741932706757,373.6670301445737,154.14649963378906,10.062085666305272,103.24802855843123,307.08885791680837,69.1124234695228,369.9742727104435,155.20050048828125,10.212030141158515,103.33172745836742,307.986162969075,69.89345799722884,370.4370671042668,55528000,56536500,24782000,53484800,589000,86245000
2021-03-12,154.47450256347656,10.551377296447754,102.72689056396484,307.6838073730469,71.22845458984375,372.1653137207031,154.94900512695312,10.59872861063922,104.13881715831704,310.3855450860971,71.29202682068258,372.3069736859042,152.27499389648438,10.07786791765112,102.01096474180935,303.7141567241293,69.43025774363291,369.4642343109805,153.75,10.08575917616336,103.87675827919472,306.1232419033052,70.60180907953712,370.2858909311134,48438000,87160100,34516000,69315600,646900,64653600
2021-03-15,154.08399963378906,10.417217254638672,102.95457458496094,310.9707336425781,70.43836212158203,374.3847961425781,154.11199951171875,10.748674232285586,102.98296835178934,311.13655618932177,70.83796310504957,374.6492377180652,151.60450744628906,10.298840085174927,101.8096862122997,306.357348583363,69.51202257582803,370.24815170876866,153.72850036621094,10.56716247209135,102.74582148265634,308.0056919675971,70.73806285918268,372.42034830584294,58272000,64476000,25962000,42955700,1092500,73427200
2021-03-16,154.59300231933594,9.85689640045166,104.25141143798828,312.6776428222656,68.73098754882812,373.91259765625,156.44549560546875,10.377757108175489,105.7978568245775,316.2084342934903,70.78347404538219,375.7259031821311,153.79299926757812,9.8095458375442,103.12944335521269,311.23414408942307,68.31322603693764,373.1286976706678,155.24850463867188,10.306731263814298,103.57733506337729,313.17508077226694,70.44744531829691,375.0081496215402,50776000,125425300,29832000,54925900,889200,73722500
2021-03-17,156.7864990234375,10.014734268188477,104.17967987060547,313.9651184082031,68.72188568115234,375.18756103515625,158.65249633789062,10.022626280653746,105.11132998000355,315.8670625681489,69.60282019433825,375.999764122925,153.51100158691406,9.643818713805604,102.33231361151049,307.8984410028434,68.23146831518739,371.4475646875674,153.66099548339844,9.738520605517639,103.42987151504904,309.6248293291894,69.00342581072826,372.6092341500416,62372000,109324400,25980000,78258700,1062900,97959300
2021-03-18,151.39950561523438,9.85689640045166,101.44649505615234,304.34808349609375,70.37481689453125,369.7287292480469,155.8314971923828,10.26727195964233,103.40346807808952,310.04412132582394,71.90055850143327,374.67757689354085,151.25,9.817437096279692,101.3134738619534,303.88966801460197,68.47672535182826,369.03927888854525,155.0500030517578,10.022624875875026,102.68106523084167,309.0590087503125,68.84907528762922,372.56204424911056,72992000,76733300,27228000,82718100,1143000,115349100
2021-03-19,153.7480010986328,10.125218391418457,101.79425048828125,305.4210510253906,69.66641235351562,369.044677734375,153.864501953125,10.21992026635658,102.28747342429558,306.9718536374116,70.36571408470402,371.0250156290711,150.8314971923828,9.904247349896172,100.5228178495247,302.02682300180976,68.32231127325569,366.8369125557221,151.4615020751953,10.141002413553277,101.73695361299241,304.18233772810527,69.82080112523292,369.4236846524707,92508000,90885200,46298000,78446200,4960500,113624500
2021-03-22,155.5435028076172,10.141002655029297,101.56455993652344,311.1486511230469,68.5675048828125,371.9913635253906,156.32899475097656,10.20413723982473,102.5310882746904,313.2287747118958,70.07508513721213,373.39372046258296,153.00250244140625,9.872680293336899,100.94080174339037,307.8282796238599,67.58667003745768,369.50883578611115,153.3925018310547,10.141002655029297,101.7264842215868,307.8282796238599,69.81171243268972,369.5656853590439,58044000,81362100,39096000,56194800,907100,73778600
2021-03-23,156.875,9.63592529296875,102.28050231933594,309.791259765625,66.69667053222656,369.0635681152344,159.10000610351562,10.006841545762823,103.24413434997071,313.5706263188904,68.22241158782835,372.8157852554577,156.04249572753906,9.564898696409925,101.59595784152712,308.9709346829938,66.45145831267375,368.2676450198155,156.35000610351562,9.920030926580427,102.21772434452562,312.2424894621283,67.9408713754212,371.34712280254854,76346000,73020200,27340000,53455400,814200,90686600
2021-03-24,154.35350036621094,9.580683708190918,101.88690948486328,304.5665588378906,66.9237060546875,367.1873779296875,158.0155029296875,9.888464654891164,103.53847647621345,311.20733290818777,68.72189641524183,372.142977834356,154.25750732421875,9.564899683937725,101.71228971707605,304.42007752960774,66.86921060849889,367.14001292362576,157.552001953125,9.75430345923383,102.89877668432139,311.16826129167526,67.40503976807977,370.4847977930826,59180000,54534400,23080000,64803700,837400,97588600
2021-03-25,152.31300354003906,9.722736358642578,101.85204315185547,304.0391845703125,68.27688598632812,369.2530822753906,155.48899841308594,9.746412395497925,102.57494013386389,305.5626795262858,68.66740316764492,370.0584610157934,151.85699462890625,9.249226910891377,100.17655994568996,300.1914798755623,66.47868882079027,363.7573815534585,153.64950561523438,9.422846665421625,101.87446168548546,302.71104768934856,66.62400076214291,365.7282635076583,71270000,54201800,28378000,78729000,864700,116128600
2021-03-26,152.60150146484375,9.706953048706055,101.4131088256836,308.59979248046875,70.05690002441406,375.20355224609375,152.83299255371094,9.856897518417837,102.18234804553319,308.92205130237545,70.13863970535503,375.6109838712181,149.8000030517578,9.517549270346843,100.34046301114472,302.4180439279202,68.46758739785503,369.81209543243585,152.2030029296875,9.80954695013989,101.57802073614924,303.82429404460083,69.21229360857427,370.41850058577035,66258000,49239800,29870000,63519600,832800,114409100
2021-03-29,153.7864990234375,9.588573455810547,102.4294662475586,308.51190185546875,69.36671447753906,375.0140075683594,154.5625,9.754301921219243,102.55302285161483,309.5665968873627,71.19215633793273,375.93311425956165,151.42250061035156,9.525438873999956,100.42018332451111,305.15245871253865,68.89446441252284,372.19983791932697,152.77200317382812,9.628032757598062,101.03098763547561,308.06268265696815,69.76631548329952,373.706409500838,54920000,44747900,24596000,54608000,786000,108107600
2021-03-30,152.76449584960938,9.833223342895508,102.4090347290039,306.9590759277344,70.43836212158203,374.0191650390625,153.64999389648438,9.849006616559688,103.16830762467589,307.53525538325613,70.69265113693191,374.7013889589555,151.6999969482422,9.557008903846253,101.83559466706443,304.2441808001933,69.37579433793172,372.3988651565854,153.50050354003906,9.596468216942403,102.51316041211432,306.53915307415235,69.58467855988684,373.72543255153346,46752000,49762300,20732000,44635700,667700,76262200
2021-03-31,154.70399475097656,9.66749382019043,103.06119537353516,311.65643310546875,70.90152740478516,375.5351867675781,155.9665069580078,9.89635690909407,104.29162236380512,313.2287148851287,71.59174531819976,377.1175772647308,153.125,9.635926523535572,102.46906939412082,308.41417564074055,70.29304919648075,374.5687149442802,153.2030029296875,9.833222315784356,102.587395762969,308.7559850980709,70.383865701938,374.59713973566045,61878000,60456900,29198000,55032500,977900,112734200
2021-04-01,158.0500030517578,9.604357719421387,106.50481414794922,316.9691162109375,70.5291748046875,379.5906066894531,158.1219940185547,9.699059594521952,106.7633912791889,317.1058221456844,71.41010249377811,379.64748518645933,155.77749633789062,9.485980563701581,104.46912930631458,315.2503229541856,70.10232962454027,377.2881119245229,155.89700317382812,9.691167583441004,104.52194095242272,315.50424372245317,71.06499701543916,377.4965700256505,58806000,61907500,33980000,55685600,1924000,99682900
2021-04-05,161.3365020751953,10.022625923156738,110.87908935546875,323.2973327636719,71.01051330566406,385.0389404296875,161.79800415039062,10.085760515379482,111.46498918599168,324.06884058681516,71.84603626483053,385.5885249698861,158.06199645996094,9.730628245970626,107.19582886595678,319.22500410566056,70.50192838929087,382.2153146703845,158.64999389648438,9.777979566449536,107.26159445137613,319.4691495101952,71.0650018246537,382.2911044778064,66698000,82332700,43298000,42172500,814100,91684800
2021-04-06,161.1909942626953,10.196245193481445,110.83924102783203,323.0727233886719,72.06400299072266,384.8114929199219,162.36549377441406,10.25148776683144,111.48243013596444,325.03563208598297,73.22647101382482,385.87272358644833,160.8520050048828,9.975274147457851,110.34351705047547,322.29144024790986,70.49285718504288,384.1292690748167,161.1875,10.02262470957967,110.72714076912388,322.9848346233807,70.8016347223049,384.47039545555276,50756000,67499400,27060000,33537200,1279600,62021000
2021-04-07,163.96949768066406,10.046299934387207,112.08129119873047,323.85394287109375,72.27288055419922,385.2568359375,165.1804962158203,10.204137147572451,112.34633772245307,324.6938184342499,72.4272693086089,385.60741797208976,161.1824951171875,9.991057361346538,110.86815125163015,321.6566345598067,71.59174636007437,384.17666504488204,161.69000244140625,10.156785833092156,110.90800895775025,322.59414442781014,72.09124061178606,384.6409462348666,66924000,42264000,25798000,32046400,816600,55836300
2021-04-08,164.96499633789062,9.8726806640625,112.86646270751953,327.2330017089844,72.87226867675781,387.0856018066406,166.22500610351562,10.069976437112716,113.79138491414334,327.41855462686954,73.14472510215128,387.14245138976935,164.60000610351562,9.809546076896323,112.47985135242686,325.9243857322065,71.83694534643017,385.5790300209889,165.5449981689453,9.998949838394855,113.49022093263964,326.7251899248782,72.40001872544448,386.5265616282946,56242000,52622000,27166000,29940800,673500,57863100
2021-04-09,168.61000061035156,9.8726806640625,113.88479614257812,329.21539306640625,73.88036346435547,389.89971923828125,168.61000061035156,9.959490533260084,114.0422352047203,329.4204966506519,74.08924769209987,390.07029688102585,164.44500732421875,9.777978783313234,112.28225502153734,325.123543777511,73.09025213459958,386.83921106603276,165.23500061035156,9.856896640959134,112.43102011120708,325.86572549190646,73.26280144045154,386.96239478498376,86830000,40555400,20888000,36664900,980200,61104600
2021-04-12,168.96949768066406,9.770087242126465,112.33587646484375,328.7857666015625,74.33444213867188,390.0419006347656,169.7519989013672,9.904248434469475,113.3586983286549,329.20568957034845,74.44342610187994,390.31666396413743,167.5574951171875,9.722735923160357,111.522545121684,326.8911957622633,73.56249145363319,388.6774528911601,167.760498046875,9.864789127435,112.90682308686368,328.17051537603953,73.58065198307361,389.29334261461736,65636000,40422800,31318000,25833000,641900,56704900
2021-04-13,170.0,9.628034591674805,112.95763397216797,332.62371826171875,74.98832702636719,391.1978759765625,171.60000610351562,9.825330385572338,113.45284863292748,333.0924583831153,75.10638778194264,391.8327348611848,169.781494140625,9.549116725690027,112.40062960948568,330.10412089758427,73.744119513137,389.54918027327744,170.04249572753906,9.777979816506216,112.66867132947769,330.31897005419336,74.18004840785088,389.9376716927673,66316000,51556000,23310000,30374000,1067100,56551000
2021-04-14,166.64999389648438,9.659601211547852,112.33834838867188,328.6295166015625,75.27896118164062,389.8618469238281,170.2064971923828,9.856896991616837,113.49170542617887,332.99483798202067,76.16897970266494,392.2401313237607,166.3000030517578,9.628033916841762,112.05686620467169,327.80919155191435,74.9701836293372,389.3122624611107,170.20199584960938,9.628033916841762,113.350717266607,332.8678775928653,74.9701836293372,391.1694161030146,62904000,49877500,20220000,42564300,994900,61659900
2021-04-15,168.95449829101562,9.659601211547852,114.42186737060547,333.61004638671875,74.67957305908203,394.0499267578125,169.85000610351562,9.722735800960034,114.91693757832088,334.0007028928331,75.86928550454519,394.32471899391356,167.60000610351562,9.57279133926202,112.89435877845091,328.3462867396782,73.9711875160148,391.9843149937753,168.5500030517578,9.706952529918825,113.4413891979154,331.52017713296107,75.49692873464356,392.03168000300747,64672000,38209300,27472000,36342800,620800,60229800
2021-04-16,169.9720001220703,9.651707649230957,114.47666931152344,334.00067138671875,75.65132141113281,395.3670654296875,170.33999633789062,9.754301528700626,114.90911358481485,334.21552052365223,75.85111499186216,395.98295521875355,167.7794952392578,9.620140359595947,113.81355515013357,332.1158463115237,74.73405858478662,393.9173431622184,169.0,9.722734239065618,114.7377323121229,334.1373773086377,75.30620892044556,395.3575808599512,63720000,33132900,22596000,40860100,660400,82037300
2021-04-19,168.60049438476562,9.557007789611816,114.70784759521484,330.94390869140625,73.99842834472656,393.4245910644531,171.79649353027344,9.667493702874923,115.50747233858286,333.58066058242395,75.40610164456625,394.87431326878766,168.00799560546875,9.48598193746808,113.98270042574782,329.010266795674,73.7895441249685,392.0791123735648,169.51649475097656,9.64381841882701,114.18870918099363,332.41855613828335,75.22446861518563,394.4195166031893,54508000,39063500,24688000,34533100,1150900,78498500
2021-04-20,166.7344970703125,9.03614616394043,114.27091217041016,328.5317687988281,73.78955078125,390.54412841796875,169.14950561523438,9.517548327001546,115.06655338298815,331.5689227994966,76.12357075649959,393.31090461102207,165.8000030517578,8.957228307091336,113.17883548097578,326.549309649689,73.50801748165718,389.04701223499654,168.67999267578125,9.517548327001546,114.98135688124097,330.27985793716084,74.66140187286413,392.19282421679327,52460000,83170800,21774000,38081800,777500,81851800
2021-04-21,168.1009979248047,9.257118225097656,114.25396728515625,331.34442138671875,74.92475891113281,394.239501953125,168.14300537109375,9.265010237429273,114.35510534714659,331.5299742984588,75.25170386796253,394.4479600735189,165.1905059814453,8.823068083590805,112.52418257654652,326.14899946381536,73.50800205077412,389.7766070460155,165.8000030517578,8.965120542441309,113.85340612878727,327.24276622591947,73.7441235749305,389.9187599271164,44224000,49641100,23930000,36598100,806500,66793000
2021-04-22,165.45199584960938,9.422845840454102,112.99002075195312,327.3502502441406,77.3768310546875,390.6387939453125,168.64349365234375,9.588574320813468,114.77570363707126,331.9401670882817,79.48380559533675,394.9121701853349,165.07249450683594,9.336035970789156,112.4185724285633,326.18811545058674,77.33142627196126,389.5586230915933,168.58399963378906,9.517548474336868,114.25098529697101,330.9538396791248,78.87532746174098,394.06888220228007,51612000,73064400,21096000,45936100,1322200,97582800
2021-04-23,167.04400634765625,9.643816947937012,115.35053253173828,331.47137451171875,79.01158142089844,394.87432861328125,168.75,9.659600217353761,115.87465029685377,332.78973596751206,79.3021984547176,396.3051106509382,165.4250030517578,9.367602583219748,113.50267227529946,327.98497068177005,76.56857743329401,391.1315959641291,165.9550018310547,9.446521188174279,113.76473115785721,327.98497068177005,77.37685627513031,391.20738577255065,63856000,51833300,28670000,36381900,1325000,73209200
2021-04-26,170.4499969482422,9.683277130126953,115.92048645019531,333.6295471191406,79.64730072021484,395.6986999511719,171.42250061035156,9.817437566540198,116.64389274797996,333.9127641027781,80.40109100227558,396.2767093255534,166.5469970703125,9.65170908317835,115.27779903417567,330.96346885909037,79.16596692745635,394.940686156583,167.39999389648438,9.69116838924044,115.58120563524214,331.7154556981034,79.16596692745635,395.5376357550988,97614000,40863800,20834000,30812000,782900,52182400
2021-04-27,170.8715057373047,9.85689640045166,114.94300079345703,332.1842041015625,80.77342987060547,395.6134033203125,173.0,9.86478841181078,116.45406613138725,334.1373671770418,80.80975785639832,396.20089723190927,169.90049743652344,9.683276666292802,114.80100915295866,331.2271732684358,79.65636682625332,394.4574135529304,172.17349243164062,9.699059936387414,116.38183117218308,333.92251804662294,79.80167876942474,396.00189476601327,76542000,42037800,31972000,33187200,652400,51303100
2021-04-28,172.9250030517578,9.809545516967773,118.56947326660156,331.0611877441406,79.62911987304688,395.4996643066406,174.49400329589844,9.943706695193896,122.17989867469113,332.8678698030308,81.6906827627938,397.0252051429718,171.25,9.777978225186544,118.3173806943742,330.40686490877107,79.62003614469252,395.02589853029906,171.74000549316406,9.943706695193896,119.92634570528398,331.8522165164648,80.73709915122325,395.88815571320487,92638000,68023400,59728000,33615700,945800,51238900
2021-04-29,173.5655059814453,8.886201858520508,121.05951690673828,332.25262451171875,80.64630889892578,398.0201110839844,175.72250366210938,9.399170570848405,121.38982725188058,334.77219216431,80.83702568330474,398.64548539345304,171.75,8.791499977134912,119.6839586696434,329.01036614092345,79.65639005178906,394.5900514090793,175.2550048828125,9.399170570848405,120.08502156673597,334.3522691893628,80.32844066277067,398.26647854672416,153648000,230430600,39554000,37708900,774900,78544300
2021-04-30,173.37100219726562,9.107172012329102,120.07455444335938,330.0748291015625,79.56556701660156,395.40496826171875,177.6999969482422,9.107172012329102,120.92251318021962,332.291688566291,80.52823459105835,396.5799272370666,173.125,8.941443548176398,119.67798437202319,329.1568399475433,78.93892125571978,394.4953459230404,176.25599670410156,8.96511882802005,119.79406812368717,329.79164187535997,80.52823459105835,395.71766991700906,140186000,90786500,39142000,38263400,940600,85527000
2021-05-03,169.32449340820312,9.17819881439209,119.32974243164062,328.3170471191406,79.51107025146484,396.2576904296875,174.33250427246094,9.217658116783005,120.5518528032311,332.0378214993563,80.310265237172,397.81162707499294,168.63499450683594,9.020362357452024,118.79815178748656,327.867827823104,79.00248532523705,395.75549988429185,174.2364959716797,9.122956242618965,119.70589334720604,331.2858642208915,80.13770901855405,397.42313568457485,117510000,61987300,33788000,29729700,553000,68128300
2021-05-04,165.593505859375,9.004578590393066,117.29106903076172,322.40869140625,80.97322845458984,393.8130798339844,168.3990020751953,9.1150644896911,118.53708793509915,326.07087272062637,81.01863323913928,394.74167121392554,163.60650634765625,8.862525398813254,115.17118344101208,318.57070273857363,79.18411503660099,390.07034735555106,167.8094940185547,9.099280467238403,118.06279417077462,325.7485840753328,79.18411503660099,394.2394806214727,108788000,71007700,35120000,65147000,679000,101591200
2021-05-05,163.52699279785156,9.162416458129883,117.41510772705078,321.32470703125,80.95507049560547,393.9362487792969,167.73500061035156,9.186092495442933,118.6835526369578,325.33847370889345,81.20028269058926,395.7176127509672,163.21800231933594,8.996687960057178,117.14956710373681,320.5434535158929,79.51106930082155,393.36772405611316,166.9429931640625,9.075606579186553,117.9970164746085,324.4693016053658,81.20028269058926,395.480729859338,74226000,64495500,21806000,46219300,414900,60162200
2021-05-06,165.31849670410156,9.265008926391602,118.6412124633789,323.7466125488281,81.4636459350586,397.0820617675781,165.72000122070312,9.28079294882133,118.7089698007742,323.90286919893634,81.57262989928809,397.21470115079546,162.36000061035156,9.059821150546814,116.697596319037,318.80511147542694,80.26485004395514,391.97485272815106,163.5,9.11506447642725,117.1112102776372,321.0610128435923,81.01864020661817,394.01203981928836,88954000,50032800,20618000,46814300,494500,74321400
2021-05-07,164.58050537109375,9.328144073486328,119.50511169433594,326.3735656738281,82.02672576904297,399.9720458984375,166.54449462890625,9.336036085177195,120.38794121503821,328.76617258769943,82.26285424557089,400.6353296041109,164.45350646972656,9.091389743749573,119.07216565081993,323.92233644833163,80.51006852478115,397.1673603781489,165.95449829101562,9.193982885236215,119.57037554894052,326.53956784757116,80.82792978422886,397.8590688759871,94206000,41525800,23272000,53324500,552600,67733800
